bar_index,timestamp,hour_of_day,symbol,timeframe,direction,grade,confidence,level_type,in_lvn,cvd_signal,cvd_seq_length,bull_val,bear_vah,entry_price,stop_loss,targets_hit,r_multiple,outcome,bars_to_outcome
2009,2026-02-18 17:00:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66994.23,67379.8938,67084.0,66122.861175,0,-1.0,LOSS,9
2022,2026-02-18 20:15:00,20,BTCUSDT,15m,LONG,A,100.0,KEY_LEVEL,False,BULLISH_ENTRY,5,66146.6838,66176.453,66301.6,65260.499975,1,0.007,TIMEOUT,60
2027,2026-02-18 21:30:00,21,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66205.3024,66344.6032,66438.43,65472.592216,3,0.371,WIN,60
2040,2026-02-19 00:45:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66334.684,66466.6068,66446.49,65885.339674,1,0.188,WIN,52
2058,2026-02-19 05:15:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66945.8,66948.8816,66741.53,66248.61693,4,0.406,WIN,4
2067,2026-02-19 07:30:00,7,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67139.6568,67222.358,67193.46,66709.315407,0,-1.0,LOSS,16
2073,2026-02-19 09:00:00,9,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67141.7188,67212.624,67019.53,66463.636611,1,-0.668,LOSS,12
2080,2026-02-19 10:45:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66841.4198,66972.7888,66843.08,66454.972753,0,-1.0,LOSS,5
2094,2026-02-19 14:15:00,14,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65839.3,65924.024,65981.83,65402.925957,3,0.714,WIN,12
2100,2026-02-19 15:45:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65966.0,0.0,66398.0,65486.650488,1,0.503,WIN,6
2116,2026-02-19 19:45:00,19,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66736.75,67198.1,67050.0,65870.94321,3,0.007,WIN,18
2121,2026-02-19 21:00:00,21,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66772.8142,67198.1,67027.9,66260.341325,1,0.293,WIN,13
2127,2026-02-19 22:30:00,22,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66907.3356,66994.18,66852.65,66057.476353,4,0.239,WIN,7
2161,2026-02-20 07:00:00,7,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67716.2992,67911.4048,67822.5,67268.645869,1,0.119,WIN,1
2168,2026-02-20 08:45:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67798.6696,67897.4356,67879.99,67296.245355,2,0.005,WIN,1
2175,2026-02-20 10:30:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68021.0628,68227.943,68162.35,67768.627324,0,-1.0,LOSS,4
2180,2026-02-20 11:45:00,11,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,0.0,67743.157,67318.41,66853.312465,0,-1.0,LOSS,7
2190,2026-02-20 14:15:00,14,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,66640.0,0.0,66976.34,66071.711202,1,-0.029,WIN,1
2195,2026-02-20 15:30:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66536.64,0.0,67229.99,66158.167089,1,0.58,WIN,3
2204,2026-02-20 17:45:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66952.11,67337.309,67613.37,65935.89647,2,-0.042,WIN,3
2214,2026-02-20 20:15:00,20,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,67119.7724,67783.3346,67580.1,66714.166121,0,0.0,TIMEOUT,60
2229,2026-02-21 00:00:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67091.8488,67844.0628,68017.36,67326.718916,0,0.0,TIMEOUT,60
2234,2026-02-21 01:15:00,1,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67787.19,68056.2344,67856.59,67355.348883,2,0.248,WIN,4
2247,2026-02-21 04:30:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67595.1532,67759.2016,67691.82,67249.941499,0,0.0,TIMEOUT,60
2272,2026-02-21 10:45:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68177.169,68242.7884,68215.54,67914.613279,1,0.071,WIN,1
2278,2026-02-21 12:15:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,68082.742,67968.0,67679.774304,2,0.208,WIN,2
2296,2026-02-21 16:45:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68138.0,68280.273,68322.6,67867.675468,0,-1.0,LOSS,30
2320,2026-02-21 22:45:00,22,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,68186.1704,67972.0,67654.551667,1,-0.047,LOSS,59
2329,2026-02-22 01:00:00,1,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67844.0,67970.1768,68033.38,67524.139766,2,-0.234,LOSS,52
2340,2026-02-22 03:45:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67898.36,67971.202,68041.43,67585.270677,2,-0.19,LOSS,39
2346,2026-02-22 05:15:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68030.52,68032.066,67947.88,67559.284992,2,-0.187,LOSS,35
2356,2026-02-22 07:45:00,7,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,68019.2166,68067.7422,68005.3,67800.479603,2,-0.175,LOSS,23
2362,2026-02-22 09:15:00,9,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,67948.74,67989.0836,68024.11,67783.912665,1,-0.458,LOSS,17
2384,2026-02-22 14:45:00,14,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,0.0,67591.5132,67443.89,67036.413984,1,-0.676,LOSS,40
2399,2026-02-22 18:30:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67330.2768,67538.85,67376.13,66904.002333,2,-0.574,LOSS,25
2430,2026-02-23 02:15:00,2,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,64325.98,64889.3072,64759.75,63732.178573,1,0.022,TIMEOUT,60
2441,2026-02-23 05:00:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,64687.8088,64913.4018,65096.27,63997.704795,2,-0.651,LOSS,60
2465,2026-02-23 11:00:00,11,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66269.72,66440.4,66367.07,65599.706383,1,0.087,WIN,1
2471,2026-02-23 12:30:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66114.22,66485.008,66419.33,65506.164362,3,-0.134,WIN,1
2476,2026-02-23 13:45:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66130.4636,66373.6756,66132.66,65649.605634,0,-1.0,LOSS,3
2483,2026-02-23 15:30:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,66090.0,65794.14,64901.11714,0,-1.0,LOSS,7
2489,2026-02-23 17:00:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65225.99,65691.553,65081.03,64407.364229,0,-1.0,LOSS,2
2501,2026-02-23 20:00:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,64098.64,64537.8124,63961.55,63229.623363,3,0.412,WIN,32
2518,2026-02-24 00:15:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,64538.9,64959.822,64858.78,64100.004034,0,-1.0,LOSS,4
2525,2026-02-24 02:00:00,2,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,0.0,64395.664,64245.23,63107.738165,2,-0.483,LOSS,8
2530,2026-02-24 03:15:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,63944.305,63705.78,62647.089456,0,-1.0,LOSS,41
2551,2026-02-24 08:30:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,62958.1376,63295.084,63381.79,62378.344357,1,0.405,WIN,60
2557,2026-02-24 10:00:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,62908.92,63393.092,63219.31,62447.531064,4,1.237,WIN,60
2565,2026-02-24 12:00:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,63074.8044,63252.27,63264.4,62590.118538,1,-0.767,LOSS,6
2574,2026-02-24 14:15:00,14,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,62719.5444,62988.131,63000.89,62254.396419,4,1.464,WIN,43
2596,2026-02-24 19:45:00,19,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,64282.7328,64597.907,64435.03,63545.341985,1,0.081,WIN,2
2626,2026-02-25 03:15:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65890.62,66077.38,65586.17,64852.854362,0,-1.0,LOSS,9
2631,2026-02-25 04:30:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65339.4044,0.0,65638.65,64630.586879,1,-0.016,WIN,1
2638,2026-02-25 06:15:00,6,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,64881.8372,65084.6928,65027.52,64134.3619,1,-0.009,WIN,1
2647,2026-02-25 08:30:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,64922.4612,65066.7158,65420.85,64452.400908,1,0.507,WIN,15
2655,2026-02-25 10:30:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,64769.69,65194.6232,65423.96,64697.339354,3,0.267,WIN,7
2693,2026-02-25 20:00:00,20,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,68856.144,69150.134,68644.69,67905.260446,1,0.548,WIN,2
2706,2026-02-25 23:15:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68196.9432,0.0,68277.25,67245.998101,1,0.245,WIN,5
2732,2026-02-26 05:45:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68127.58,68745.38,68443.81,67495.997457,2,-0.477,LOSS,36
2746,2026-02-26 09:15:00,9,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67933.25,0.0,68188.52,67545.800432,0,-1.0,LOSS,22
2758,2026-02-26 12:15:00,12,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68254.9028,68450.0552,68150.46,67538.044191,1,-0.692,LOSS,10
2767,2026-02-26 14:30:00,14,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67761.0312,0.0,67799.74,67377.254008,0,-1.0,LOSS,1
2780,2026-02-26 17:45:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66600.46,67055.669,66826.8,65620.221968,6,0.334,WIN,42
2793,2026-02-26 21:00:00,21,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67495.8142,67561.4988,67358.6,66436.633208,5,0.371,WIN,29
2813,2026-02-27 02:00:00,2,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67084.4636,67128.508,67325.34,66594.83071,1,0.156,WIN,35
2826,2026-02-27 05:15:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67887.4732,67893.5664,67806.87,67084.444733,3,-0.034,LOSS,19
2837,2026-02-27 08:00:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67463.32,67943.6726,67890.94,67050.63883,3,-0.136,WIN,1
2849,2026-02-27 11:00:00,11,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,66705.46,67045.9568,66700.53,65786.059619,0,-1.0,LOSS,7
2858,2026-02-27 13:15:00,13,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,65734.71,0.0,66018.0,65225.649064,0,-1.0,LOSS,16
2866,2026-02-27 15:15:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65686.64,0.0,66113.99,65123.194108,0,-1.0,LOSS,9
2875,2026-02-27 17:30:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66005.1406,65879.1156,65411.38,64289.184417,2,-0.595,LOSS,52
2881,2026-02-27 19:00:00,19,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65379.79,65776.8752,65287.27,64405.954058,3,-0.398,LOSS,45
2891,2026-02-27 21:30:00,21,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65342.6256,65443.15,65621.37,64989.668836,0,-1.0,LOSS,4
2906,2026-02-28 01:15:00,1,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65336.6628,65972.0264,65838.0,65218.831769,1,-0.737,LOSS,20
2922,2026-02-28 05:15:00,5,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,65625.7904,65669.8712,65646.08,65266.77968,0,-1.0,LOSS,4
2937,2026-02-28 09:00:00,9,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,63456.2888,63884.682,63708.79,62361.163101,6,0.716,WIN,39
2997,2026-03-01 00:00:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66886.16,67194.2784,66913.18,65822.422038,2,0.257,WIN,7
3004,2026-03-01 01:45:00,1,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66042.72,0.0,67339.36,65489.745503,0,0.0,TIMEOUT,60
3016,2026-03-01 04:45:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67415.549,67899.111,67346.5,66243.774158,1,-0.787,LOSS,21
3026,2026-03-01 07:15:00,7,BTCUSDT,15m,LONG,A,92.0,KEY_LEVEL,False,BULLISH_ENTRY,4,67379.0522,68081.001,66987.65,66075.091202,0,-1.0,LOSS,38
3036,2026-03-01 09:45:00,9,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,66543.0742,66918.532,66410.08,65372.286747,3,-0.254,LOSS,42
3052,2026-03-01 13:45:00,13,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,66291.072,66565.6722,66934.79,65665.63111,3,-0.554,LOSS,25
3058,2026-03-01 15:15:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66828.439,66991.3086,67077.22,66230.244803,0,-1.0,LOSS,6
3064,2026-03-01 16:45:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66800.4748,67061.0152,66135.45,65950.837288,0,-1.0,LOSS,2
3070,2026-03-01 18:15:00,18,BTCUSDT,15m,LONG,A,92.0,KEY_LEVEL,False,BULLISH_ENTRY,4,65979.61,66113.9224,66415.94,65356.108778,1,-0.762,LOSS,8
3082,2026-03-01 21:15:00,21,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,65278.7224,65540.6528,65598.15,64600.873692,3,0.413,WIN,60
3094,2026-03-02 00:15:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65629.4482,65884.0,65936.44,64833.604583,4,0.254,WIN,1
3102,2026-03-02 02:15:00,2,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,66379.7192,66193.28,64840.950453,4,0.325,WIN,51
3116,2026-03-02 05:45:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66537.785,66957.259,66730.78,65973.931168,0,-1.0,LOSS,5
3122,2026-03-02 07:15:00,7,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,0.0,66017.0888,65800.01,64686.379253,3,0.269,WIN,8
3135,2026-03-02 10:30:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66396.5944,66538.99,66282.61,65375.581199,2,-0.459,LOSS,13
3140,2026-03-02 11:45:00,11,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66003.59,66384.766,66359.68,65444.617882,0,-1.0,LOSS,8
3146,2026-03-02 13:15:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66251.6,66050.4856,65815.35,65102.281692,7,0.687,WIN,6
3151,2026-03-02 14:30:00,14,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,65381.244,65645.835,66626.06,64744.74881,4,-0.113,WIN,1
3164,2026-03-02 17:45:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,69837.436,69198.0,67206.488219,1,-0.39,LOSS,60
3169,2026-03-02 19:00:00,19,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68926.6756,69576.0954,68745.59,67412.78977,3,0.364,WIN,11
3185,2026-03-02 23:00:00,23,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,69124.1096,69539.77,69223.24,68432.595795,0,-1.0,LOSS,12
3191,2026-03-03 00:30:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,69244.3528,69503.9544,69108.17,67886.695256,1,-0.789,LOSS,21
3201,2026-03-03 03:00:00,3,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68750.6348,68658.7708,68465.48,67604.483079,1,-0.773,LOSS,22
3207,2026-03-03 04:30:00,4,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68750.6348,68546.7556,68194.9,67562.945673,2,-0.623,LOSS,16
3215,2026-03-03 06:30:00,6,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68318.4664,68119.8336,67995.05,67139.398077,1,-0.794,LOSS,9
3229,2026-03-03 10:00:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,66408.47,66707.381,66486.76,65738.69728,2,0.418,WIN,60
3242,2026-03-03 13:15:00,13,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67253.2748,67653.7244,67107.29,65982.327475,5,0.28,TIMEOUT,60
3268,2026-03-03 19:45:00,19,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68314.116,68337.9304,68435.0,67216.197029,4,0.643,WIN,49
3278,2026-03-03 22:15:00,22,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67886.86,68082.662,68259.87,67112.809106,1,0.644,WIN,38
3291,2026-03-04 01:30:00,1,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68052.952,68712.0,68711.48,67230.035521,3,-0.093,WIN,25
3305,2026-03-04 05:00:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67473.5254,67840.8846,67914.25,66773.176705,1,0.951,WIN,11
3328,2026-03-04 10:45:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70719.454,71637.325,71348.92,69979.596913,3,0.099,WIN,13
3334,2026-03-04 12:15:00,12,BTCUSDT,15m,LONG,A,91.0,LVN,True,BULLISH_ENTRY,2,71192.0642,71720.7856,70628.57,69696.397686,4,0.855,WIN,7
3345,2026-03-04 15:00:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71300.1,72265.77,72003.76,70308.496572,2,-0.047,WIN,1
3358,2026-03-04 18:15:00,18,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,73108.562,73420.838,73405.9,71550.935497,3,-0.073,WIN,1
3366,2026-03-04 20:15:00,20,BTCUSDT,15m,LONG,A,83.0,LVN,True,BULLISH_ENTRY,1,73516.0,73796.9312,73469.95,72104.53123,1,-0.724,LOSS,39
3371,2026-03-04 21:30:00,21,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,73234.5476,73945.105,73237.6,71942.376423,1,-0.734,LOSS,41
3379,2026-03-04 23:30:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72647.99,73045.0848,72756.8,71487.361651,3,0.107,WIN,6
3406,2026-03-05 06:15:00,6,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,72711.17,72642.8016,72399.07,71210.347601,4,-0.19,LOSS,37
3414,2026-03-05 08:15:00,8,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,72082.591,71829.9,70887.094737,2,-0.18,LOSS,31
3422,2026-03-05 10:15:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,72123.6608,72756.789,73151.8,71783.834706,2,-0.627,LOSS,19
3431,2026-03-05 12:30:00,12,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,72773.8764,73182.3288,72903.29,71832.17592,2,-0.587,LOSS,10
3438,2026-03-05 14:15:00,14,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,72320.65,72663.9582,72552.36,71652.127973,1,-0.455,LOSS,3
3448,2026-03-05 16:45:00,16,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70985.16,71034.568,71305.92,69876.094754,1,0.022,TIMEOUT,60
3453,2026-03-05 18:00:00,18,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70985.16,71256.9798,71027.55,69387.051785,4,0.045,TIMEOUT,60
3472,2026-03-05 22:45:00,22,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,71093.46,71295.635,71208.54,70345.435458,0,-1.0,LOSS,10
3478,2026-03-06 00:15:00,0,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,71099.3784,71346.34,70915.99,70207.70441,3,-0.308,LOSS,21
3513,2026-03-06 09:00:00,9,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,0.0,71073.9634,70572.0,70053.002822,0,-1.0,LOSS,12
3518,2026-03-06 10:15:00,10,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,70408.2588,0.0,70778.98,69970.081749,0,-1.0,LOSS,7
3524,2026-03-06 11:45:00,11,BTCUSDT,15m,LONG,A,84.0,KEY_LEVEL,False,BULLISH_ENTRY,3,70418.53,70615.7402,70212.95,69718.44334,0,-1.0,LOSS,3
3536,2026-03-06 14:45:00,14,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,68886.857,68409.89,67606.210882,1,0.141,TIMEOUT,60
3547,2026-03-06 17:30:00,17,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68320.5974,68704.0,67832.33,67076.550363,2,0.203,TIMEOUT,60
3558,2026-03-06 20:15:00,20,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67832.33,68366.5732,67832.74,67033.309737,2,0.254,TIMEOUT,60
3572,2026-03-06 23:45:00,23,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68080.806,68440.92,68114.02,67585.394759,1,-0.621,LOSS,29
3580,2026-03-07 01:45:00,1,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,68203.7724,68266.6108,68262.01,67735.080353,1,-0.726,LOSS,20
3596,2026-03-07 05:45:00,5,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67946.3568,68134.0202,68018.26,67587.706546,0,-1.0,LOSS,5
3603,2026-03-07 07:30:00,7,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,67608.14,67622.224,67794.85,67203.683885,0,-1.0,LOSS,47
3624,2026-03-07 12:45:00,12,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,67988.68,68163.5728,67992.54,67498.138185,2,-0.237,LOSS,21
3636,2026-03-07 15:45:00,15,BTCUSDT,15m,LONG,B,68.0,KEY_LEVEL,False,BULLISH_ENTRY,1,0.0,67964.166,67877.45,67346.980703,0,-1.0,LOSS,14
3642,2026-03-07 17:15:00,17,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,67770.1712,67866.268,67882.83,67419.393847,1,-0.692,LOSS,8
3649,2026-03-07 19:00:00,19,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,67576.5026,67671.2142,67500.01,67145.550684,0,-1.0,LOSS,3
3654,2026-03-07 20:15:00,20,BTCUSDT,15m,LONG,A,76.0,KEY_LEVEL,False,BULLISH_ENTRY,2,67068.01,67160.3932,67250.47,66726.214894,1,-0.75,LOSS,34
